'Elapsed time','V1'
'0:37.447',-5.730
'0:37.450',-5.715
'0:37.453',-5.705
'0:37.456',-5.710
'0:37.458',-5.695
'0:37.461',-5.685
'0:37.464',-5.700
'0:37.467',-5.685
'0:37.469',-5.690
'0:37.472',-5.705
'0:37.475',-5.690
'0:37.478',-5.675
'0:37.481',-5.670
'0:37.483',-5.660
'0:37.486',-5.650
'0:37.489',-5.650
'0:37.492',-5.665
'0:37.494',-5.650
'0:37.497',-5.655
'0:37.500',-5.655
'0:37.503',-5.665
'0:37.506',-5.655
'0:37.508',-5.660
'0:37.511',-5.660
'0:37.514',-5.650
'0:37.517',-5.645
'0:37.519',-5.615
'0:37.522',-5.620
'0:37.525',-5.645
'0:37.528',-5.645
'0:37.531',-5.650
'0:37.533',-5.665
'0:37.536',-5.670
'0:37.539',-5.680
'0:37.542',-5.665
'0:37.544',-5.665
'0:37.547',-5.650
'0:37.550',-5.635
'0:37.553',-5.615
'0:37.556',-5.615
'0:37.558',-5.625
'0:37.561',-5.620
'0:37.564',-5.630
'0:37.567',-5.640
'0:37.569',-5.630
'0:37.572',-5.645
'0:37.575',-5.630
'0:37.578',-5.635
'0:37.581',-5.615
'0:37.583',-5.605
'0:37.586',-5.590
'0:37.589',-5.600
'0:37.592',-5.590
'0:37.594',-5.600
'0:37.597',-5.620
'0:37.600',-5.630
'0:37.603',-5.640
'0:37.606',-5.655
'0:37.608',-5.640
'0:37.611',-5.630
'0:37.614',-5.610
'0:37.617',-5.595
'0:37.619',-5.595
'0:37.622',-5.590
'0:37.625',-5.585
'0:37.628',-5.590
'0:37.631',-5.600
'0:37.633',-5.605
'0:37.636',-5.610
'0:37.639',-5.605
'0:37.642',-5.610
'0:37.644',-5.600
'0:37.647',-5.580
'0:37.650',-5.585
'0:37.653',-5.580
'0:37.656',-5.585
'0:37.658',-5.585
'0:37.661',-5.590
'0:37.664',-5.600
'0:37.667',-5.625
'0:37.669',-5.625
'0:37.672',-5.630
'0:37.675',-5.630
'0:37.678',-5.625
'0:37.681',-5.610
'0:37.683',-5.600
'0:37.686',-5.600
'0:37.689',-5.590
'0:37.692',-5.595
'0:37.694',-5.615
'0:37.697',-5.635
'0:37.700',-5.640
'0:37.703',-5.665
'0:37.706',-5.670
'0:37.708',-5.680
'0:37.711',-5.670
'0:37.714',-5.670
'0:37.717',-5.675
'0:37.719',-5.670
'0:37.722',-5.680
'0:37.725',-5.675
'0:37.728',-5.680
'0:37.731',-5.690
'0:37.733',-5.675
'0:37.736',-5.695
'0:37.739',-5.705
'0:37.742',-5.700
'0:37.744',-5.685
'0:37.747',-5.670
'0:37.750',-5.650
'0:37.753',-5.640
'0:37.756',-5.640
'0:37.758',-5.665
'0:37.761',-5.655
'0:37.764',-5.655
'0:37.767',-5.670
'0:37.769',-5.680
'0:37.772',-5.685
'0:37.775',-5.685
'0:37.778',-5.660
'0:37.781',-5.660
'0:37.783',-5.650
'0:37.786',-5.660
'0:37.789',-5.645
'0:37.792',-5.650
'0:37.794',-5.650
'0:37.797',-5.665
'0:37.800',-5.675
'0:37.803',-5.675
'0:37.806',-5.660
'0:37.808',-5.670
'0:37.811',-5.670
'0:37.814',-5.665
'0:37.817',-5.660
'0:37.819',-5.650
'0:37.822',-5.640
'0:37.825',-5.645
'0:37.828',-5.650
'0:37.831',-5.675
'0:37.833',-5.680
'0:37.836',-5.680
'0:37.839',-5.705
'0:37.842',-5.700
'0:37.844',-5.685
'0:37.847',-5.670
'0:37.850',-5.655
'0:37.853',-5.660
'0:37.856',-5.645
'0:37.858',-5.655
'0:37.861',-5.645
'0:37.864',-5.655
'0:37.867',-5.635
'0:37.869',-5.650
'0:37.872',-5.625
'0:37.875',-5.620
'0:37.878',-5.600
'0:37.881',-5.570
'0:37.883',-5.530
'0:37.886',-5.490
'0:37.889',-5.440
'0:37.892',-5.415
'0:37.894',-5.400
'0:37.897',-5.465
'0:37.900',-5.595
'0:37.903',-5.740
'0:37.906',-5.900
'0:37.908',-6.070
'0:37.911',-6.225
'0:37.914',-6.400
'0:37.917',-6.585
'0:37.919',-6.770
'0:37.922',-6.965
'0:37.925',-7.150
'0:37.928',-7.315
'0:37.931',-7.400
'0:37.933',-7.455
'0:37.936',-7.490
'0:37.939',-7.505
'0:37.942',-7.485
'0:37.944',-7.480
'0:37.947',-7.460
'0:37.950',-7.435
'0:37.953',-7.400
'0:37.956',-7.350
'0:37.958',-7.270
'0:37.961',-7.165
'0:37.964',-7.085
'0:37.967',-6.995
'0:37.969',-6.925
'0:37.972',-6.850
'0:37.975',-6.775
'0:37.978',-6.665
'0:37.981',-6.600
'0:37.983',-6.505
'0:37.986',-6.420
'0:37.989',-6.345
'0:37.992',-6.280
'0:37.994',-6.205
'0:37.997',-6.105
'0:38.000',-6.035
'0:38.003',-5.950
'0:38.006',-5.835
'0:38.008',-5.750
'0:38.011',-5.680
'0:38.014',-5.605
'0:38.017',-5.590
'0:38.019',-5.560
'0:38.022',-5.555
'0:38.025',-5.535
'0:38.028',-5.530
'0:38.031',-5.530
'0:38.033',-5.515
'0:38.036',-5.515
'0:38.039',-5.505
'0:38.042',-5.490
'0:38.044',-5.480
'0:38.047',-5.460
'0:38.050',-5.455
'0:38.053',-5.420
'0:38.056',-5.415
'0:38.058',-5.410
'0:38.061',-5.395
'0:38.064',-5.410
'0:38.067',-5.395
'0:38.069',-5.390
'0:38.072',-5.400
'0:38.075',-5.380
'0:38.078',-5.360
'0:38.081',-5.355
'0:38.083',-5.325
'0:38.086',-5.310
'0:38.089',-5.300
'0:38.092',-5.285
'0:38.094',-5.275
'0:38.097',-5.285
'0:38.100',-5.270
'0:38.103',-5.260
'0:38.106',-5.250
'0:38.108',-5.220
'0:38.111',-5.205
'0:38.114',-5.170
'0:38.117',-5.155
'0:38.119',-5.125
'0:38.122',-5.105
'0:38.125',-5.085
'0:38.128',-5.085
'0:38.131',-5.090
'0:38.133',-5.105
'0:38.136',-5.115
'0:38.139',-5.135
'0:38.142',-5.130
'0:38.144',-5.115
'0:38.147',-5.085
'0:38.150',-5.070
'0:38.153',-5.045
'0:38.156',-4.995
'0:38.158',-4.995
'0:38.161',-4.975
'0:38.164',-4.975
'0:38.167',-4.970
'0:38.169',-4.950
'0:38.172',-4.925
'0:38.175',-4.895
'0:38.178',-4.885
'0:38.181',-4.825
'0:38.183',-4.795
'0:38.186',-4.770
'0:38.189',-4.740
'0:38.192',-4.755
'0:38.194',-4.735
'0:38.197',-4.735
'0:38.200',-4.730
'0:38.203',-4.760
'0:38.206',-4.735
'0:38.208',-4.760
'0:38.211',-4.755
'0:38.214',-4.755
'0:38.217',-4.745
'0:38.219',-4.750
'0:38.222',-4.760
'0:38.225',-4.785
'0:38.228',-4.810
'0:38.231',-4.845
'0:38.233',-4.875
'0:38.236',-4.900
'0:38.239',-4.950
'0:38.242',-4.965
'0:38.244',-4.985
'0:38.247',-5.000
'0:38.250',-5.020
'0:38.253',-5.040
'0:38.256',-5.060
'0:38.258',-5.105
'0:38.261',-5.135
'0:38.264',-5.185
'0:38.267',-5.230
'0:38.269',-5.270
'0:38.272',-5.310
'0:38.275',-5.350
'0:38.278',-5.370
'0:38.281',-5.370
'0:38.283',-5.400
'0:38.286',-5.415
'0:38.289',-5.420
'0:38.292',-5.460
'0:38.294',-5.490
'0:38.297',-5.520
'0:38.300',-5.535
'0:38.303',-5.555
'0:38.306',-5.585
'0:38.308',-5.600
'0:38.311',-5.580
'0:38.314',-5.570
'0:38.317',-5.590
'0:38.319',-5.580
'0:38.322',-5.575
'0:38.325',-5.580
'0:38.328',-5.590
'0:38.331',-5.605
'0:38.333',-5.605
'0:38.336',-5.625
'0:38.339',-5.625
'0:38.342',-5.630
'0:38.344',-5.615
'0:38.347',-5.615
'0:38.350',-5.605
'0:38.353',-5.590
'0:38.356',-5.595
'0:38.358',-5.595
'0:38.361',-5.600
'0:38.364',-5.625
'0:38.367',-5.615
'0:38.369',-5.625
'0:38.372',-5.610
'0:38.375',-5.600
'0:38.378',-5.610
'0:38.381',-5.610
'0:38.383',-5.595
'0:38.386',-5.590
'0:38.389',-5.590
'0:38.392',-5.590
'0:38.394',-5.610
'0:38.397',-5.610
'0:38.400',-5.605
'0:38.403',-5.640
'0:38.406',-5.635
'0:38.408',-5.635
'0:38.411',-5.620
'0:38.414',-5.625
'0:38.417',-5.625
'0:38.419',-5.605
'0:38.422',-5.605
'0:38.425',-5.595
'0:38.428',-5.610
'0:38.431',-5.620
'0:38.433',-5.620
'0:38.436',-5.635
'0:38.439',-5.645
'0:38.442',-5.630
'0:38.444',-5.620
'0:38.447',-5.620
'0:38.450',-5.605
'0:38.453',-5.595
'0:38.456',-5.595
'0:38.458',-5.610
'0:38.461',-5.615
'0:38.464',-5.625
'0:38.467',-5.645
'0:38.469',-5.660
'0:38.472',-5.665
'0:38.475',-5.650
'0:38.478',-5.655
'0:38.481',-5.645
'0:38.483',-5.640
'0:38.486',-5.625
'0:38.489',-5.625
'0:38.492',-5.650
'0:38.494',-5.650
'0:38.497',-5.635
'0:38.500',-5.650
'0:38.503',-5.665
'0:38.506',-5.665
'0:38.508',-5.655
'0:38.511',-5.655
'0:38.514',-5.630
'0:38.517',-5.640
'0:38.519',-5.635
'0:38.522',-5.620
'0:38.525',-5.625
'0:38.528',-5.640
'0:38.531',-5.650
'0:38.533',-5.660
'0:38.536',-5.670
'0:38.539',-5.690
'0:38.542',-5.690
'0:38.544',-5.680
'0:38.547',-5.665
'0:38.550',-5.650
'0:38.553',-5.660
'0:38.556',-5.635
'0:38.558',-5.650
'0:38.561',-5.660
'0:38.564',-5.665
'0:38.567',-5.675
'0:38.569',-5.675
'0:38.572',-5.680
'0:38.575',-5.680
'0:38.578',-5.685
'0:38.581',-5.660
'0:38.583',-5.660
'0:38.586',-5.660
'0:38.589',-5.655
'0:38.592',-5.665
'0:38.594',-5.660
'0:38.597',-5.685
'0:38.600',-5.685
'0:38.603',-5.695
'0:38.606',-5.710
'0:38.608',-5.690
'0:38.611',-5.705
'0:38.614',-5.690
'0:38.617',-5.670
'0:38.619',-5.680
'0:38.622',-5.660
'0:38.625',-5.675
'0:38.628',-5.665
'0:38.631',-5.675
'0:38.633',-5.695
'0:38.636',-5.685
'0:38.639',-5.700
'0:38.642',-5.700
'0:38.644',-5.700
'0:38.647',-5.685
'0:38.650',-5.665
'0:38.653',-5.675
'0:38.656',-5.670
'0:38.658',-5.685
'0:38.661',-5.675
'0:38.664',-5.690
'0:38.667',-5.695
'0:38.669',-5.705
'0:38.672',-5.715
'0:38.675',-5.710
'0:38.678',-5.715
'0:38.681',-5.700
'0:38.683',-5.690
'0:38.686',-5.675
'0:38.689',-5.675
'0:38.692',-5.665
'0:38.694',-5.680
'0:38.697',-5.700
'0:38.700',-5.700
'0:38.703',-5.715
'0:38.706',-5.705
'0:38.708',-5.705
'0:38.711',-5.700
'0:38.714',-5.685
'0:38.717',-5.680
'0:38.719',-5.690
'0:38.722',-5.675
'0:38.725',-5.700
'0:38.728',-5.695
'0:38.731',-5.695
'0:38.733',-5.715
'0:38.736',-5.725
'0:38.739',-5.715
'0:38.742',-5.710
'0:38.744',-5.710
'0:38.747',-5.690
'0:38.750',-5.690
'0:38.753',-5.675
'0:38.756',-5.675
'0:38.758',-5.685
'0:38.761',-5.675
'0:38.764',-5.695
'0:38.767',-5.715
'0:38.769',-5.705
'0:38.772',-5.740
'0:38.775',-5.720
'0:38.778',-5.725
'0:38.781',-5.700
'0:38.783',-5.700
'0:38.786',-5.695
'0:38.789',-5.685
'0:38.792',-5.695
'0:38.794',-5.690
'0:38.797',-5.705
'0:38.800',-5.715
'0:38.803',-5.720
'0:38.806',-5.700
'0:38.808',-5.700
'0:38.811',-5.700
'0:38.814',-5.680
'0:38.817',-5.680
'0:38.819',-5.670
'0:38.822',-5.665
'0:38.825',-5.680
'0:38.828',-5.700
'0:38.831',-5.700
'0:38.833',-5.710
'0:38.836',-5.710
'0:38.839',-5.730
'0:38.842',-5.720
'0:38.844',-5.715
'0:38.847',-5.700
'0:38.850',-5.715
'0:38.853',-5.695
'0:38.856',-5.700
'0:38.858',-5.710
'0:38.861',-5.705
'0:38.864',-5.690
'0:38.867',-5.710
'0:38.869',-5.710
'0:38.872',-5.720
'0:38.875',-5.725
'0:38.878',-5.720
'0:38.881',-5.690
'0:38.883',-5.695
'0:38.886',-5.680
'0:38.889',-5.680
'0:38.892',-5.690
'0:38.894',-5.680
'0:38.897',-5.695
'0:38.900',-5.730
'0:38.903',-5.725
'0:38.906',-5.735
'0:38.908',-5.745
'0:38.911',-5.730
'0:38.914',-5.715
'0:38.917',-5.700
'0:38.919',-5.685
'0:38.922',-5.685
'0:38.925',-5.685
'0:38.928',-5.705
'0:38.931',-5.710
'0:38.933',-5.720
'0:38.936',-5.725
'0:38.939',-5.745
'0:38.942',-5.730
'0:38.944',-5.735
'0:38.947',-5.735
'0:38.950',-5.720
'0:38.953',-5.710
'0:38.956',-5.710
'0:38.958',-5.725
'0:38.961',-5.715
'0:38.964',-5.725
'0:38.967',-5.725
'0:38.969',-5.745
'0:38.972',-5.740
'0:38.975',-5.745
'0:38.978',-5.720
'0:38.981',-5.710
'0:38.983',-5.705
'0:38.986',-5.700
'0:38.989',-5.685
'0:38.992',-5.690
'0:38.994',-5.685
'0:38.997',-5.705
'0:39.000',-5.715
'0:39.003',-5.735
'0:39.006',-5.725
'0:39.008',-5.740
'0:39.011',-5.730
'0:39.014',-5.695
'0:39.017',-5.700
'0:39.019',-5.695
'0:39.022',-5.695
'0:39.025',-5.700
'0:39.028',-5.705
'0:39.031',-5.710
'0:39.033',-5.715
'0:39.036',-5.730
'0:39.039',-5.725
'0:39.042',-5.710
'0:39.044',-5.700
'0:39.047',-5.690
'0:39.050',-5.675
'0:39.053',-5.645
'0:39.056',-5.635
'0:39.058',-5.630
'0:39.061',-5.625
'0:39.064',-5.630
'0:39.067',-5.635
'0:39.069',-5.625
'0:39.072',-5.640
'0:39.075',-5.625
'0:39.078',-5.630
'0:39.081',-5.615
'0:39.083',-5.620
'0:39.086',-5.610
'0:39.089',-5.635
'0:39.092',-5.665
'0:39.094',-5.685
'0:39.097',-5.710
'0:39.100',-5.720
'0:39.103',-5.745
'0:39.106',-5.730
'0:39.108',-5.730
'0:39.111',-5.750
'0:39.114',-5.740
'0:39.117',-5.730
'0:39.119',-5.715
'0:39.122',-5.735
'0:39.125',-5.715
'0:39.128',-5.730
'0:39.131',-5.745
'0:39.133',-5.760
'0:39.136',-5.770
'0:39.139',-5.770
'0:39.142',-5.775
'0:39.144',-5.785
'0:39.147',-5.780
'0:39.150',-5.760
'0:39.153',-5.745
'0:39.156',-5.765
'0:39.158',-5.745
'0:39.161',-5.735
'0:39.164',-5.755
'0:39.167',-5.760
'0:39.169',-5.760
'0:39.172',-5.770
'0:39.175',-5.775
'0:39.178',-5.765
'0:39.181',-5.755
'0:39.183',-5.745
'0:39.186',-5.725
'0:39.189',-5.730
'0:39.192',-5.715
'0:39.194',-5.700
'0:39.197',-5.670
'0:39.200',-5.625
'0:39.203',-5.575
'0:39.206',-5.570
'0:39.208',-5.570
'0:39.211',-5.635
'0:39.214',-5.750
'0:39.217',-5.890
'0:39.219',-6.090
'0:39.222',-6.290
'0:39.225',-6.500
'0:39.228',-6.635
'0:39.231',-6.750
'0:39.233',-6.755
'0:39.236',-6.735
'0:39.239',-6.680
'0:39.242',-6.605
'0:39.244',-6.535
'0:39.247',-6.440
'0:39.250',-6.330
'0:39.253',-6.250
'0:39.256',-6.140
'0:39.258',-6.090
'0:39.261',-6.035
'0:39.264',-5.985
'0:39.267',-5.920
'0:39.269',-5.890
'0:39.272',-5.850
'0:39.275',-5.805
'0:39.278',-5.800
'0:39.281',-5.780
'0:39.283',-5.755
'0:39.286',-5.740
'0:39.289',-5.715
'0:39.292',-5.715
'0:39.294',-5.710
'0:39.297',-5.695
'0:39.300',-5.715
'0:39.303',-5.725
'0:39.306',-5.720
'0:39.308',-5.710
'0:39.311',-5.705
'0:39.314',-5.690
'0:39.317',-5.675
'0:39.319',-5.670
'0:39.322',-5.660
'0:39.325',-5.655
'0:39.328',-5.675
'0:39.331',-5.670
'0:39.333',-5.700
'0:39.336',-5.705
'0:39.339',-5.695
'0:39.342',-5.695
'0:39.344',-5.695
'0:39.347',-5.685
'0:39.350',-5.670
'0:39.353',-5.660
'0:39.356',-5.640
'0:39.358',-5.650
'0:39.361',-5.640
'0:39.364',-5.660
'0:39.367',-5.660
'0:39.369',-5.685
'0:39.372',-5.675
'0:39.375',-5.675
'0:39.378',-5.675
'0:39.381',-5.660
'0:39.383',-5.645
'0:39.386',-5.645
'0:39.389',-5.635
'0:39.392',-5.640
'0:39.394',-5.645
'0:39.397',-5.650
'0:39.400',-5.675
'0:39.403',-5.665
'0:39.406',-5.680
'0:39.408',-5.665
'0:39.411',-5.665
'0:39.414',-5.630
'0:39.417',-5.625
'0:39.419',-5.615
'0:39.422',-5.610
'0:39.425',-5.615
'0:39.428',-5.615
'0:39.431',-5.635
'0:39.433',-5.625
'0:39.436',-5.640
'0:39.439',-5.640
'0:39.442',-5.630
'0:39.444',-5.620
'0:39.447',-5.620
'0:39.450',-5.605
'0:39.453',-5.600
'0:39.456',-5.585
'0:39.458',-5.595
'0:39.461',-5.605
'0:39.464',-5.600
'0:39.467',-5.605
'0:39.469',-5.615
'0:39.472',-5.610
'0:39.475',-5.605
'0:39.478',-5.585
'0:39.481',-5.585
'0:39.483',-5.550
'0:39.486',-5.570
'0:39.489',-5.555
'0:39.492',-5.565
'0:39.494',-5.560
'0:39.497',-5.575
'0:39.500',-5.580
'0:39.503',-5.600
'0:39.506',-5.610
'0:39.508',-5.625
'0:39.511',-5.625
'0:39.514',-5.595
'0:39.517',-5.600
'0:39.519',-5.585
'0:39.522',-5.590
'0:39.525',-5.605
'0:39.528',-5.605
'0:39.531',-5.630
'0:39.533',-5.640
'0:39.536',-5.640
'0:39.539',-5.665
'0:39.542',-5.670
'0:39.544',-5.670
'0:39.547',-5.670
'0:39.550',-5.655
'0:39.553',-5.660
'0:39.556',-5.655
'0:39.558',-5.665
'0:39.561',-5.665
'0:39.564',-5.680
'0:39.567',-5.700
'0:39.569',-5.690
'0:39.572',-5.700
'0:39.575',-5.700
'0:39.578',-5.685
'0:39.581',-5.695
'0:39.583',-5.695
'0:39.586',-5.675
'0:39.589',-5.670
'0:39.592',-5.680
'0:39.594',-5.680
'0:39.597',-5.710
'0:39.600',-5.690
'0:39.603',-5.685
'0:39.606',-5.700
'0:39.608',-5.705
'0:39.611',-5.700
'0:39.614',-5.700
'0:39.617',-5.685
'0:39.619',-5.710
'0:39.622',-5.680
'0:39.625',-5.695
'0:39.628',-5.685
'0:39.631',-5.715
'0:39.633',-5.725
'0:39.636',-5.730
'0:39.639',-5.730
'0:39.642',-5.725
'0:39.644',-5.740
'0:39.647',-5.725
'0:39.650',-5.725
'0:39.653',-5.700
'0:39.656',-5.710
'0:39.658',-5.700
'0:39.661',-5.700
'0:39.664',-5.725
'0:39.667',-5.720
'0:39.669',-5.720
'0:39.672',-5.735
'0:39.675',-5.735
'0:39.678',-5.725
'0:39.681',-5.725
'0:39.683',-5.725
'0:39.686',-5.705
'0:39.689',-5.705
'0:39.692',-5.720
'0:39.694',-5.720
'0:39.697',-5.735
'0:39.700',-5.745
'0:39.703',-5.755
'0:39.706',-5.765
'0:39.708',-5.770
'0:39.711',-5.760
'0:39.714',-5.740
'0:39.717',-5.740
'0:39.719',-5.715
'0:39.722',-5.695
'0:39.725',-5.690
'0:39.728',-5.675
'0:39.731',-5.685
'0:39.733',-5.665
'0:39.736',-5.645
'0:39.739',-5.610
'0:39.742',-5.575
'0:39.744',-5.515
'0:39.747',-5.460
'0:39.750',-5.455
'0:39.753',-5.500
'0:39.756',-5.620
'0:39.758',-5.775
'0:39.761',-5.935
'0:39.764',-6.105
'0:39.767',-6.275
'0:39.769',-6.470
'0:39.772',-6.685
'0:39.775',-6.910
'0:39.778',-7.110
'0:39.781',-7.295
'0:39.783',-7.440
'0:39.786',-7.540
'0:39.789',-7.590
'0:39.792',-7.655
'0:39.794',-7.690
'0:39.797',-7.710
'0:39.800',-7.730
'0:39.803',-7.720
'0:39.806',-7.725
'0:39.808',-7.680
'0:39.811',-7.615
'0:39.814',-7.520
'0:39.817',-7.415
'0:39.819',-7.315
'0:39.822',-7.210
'0:39.825',-7.130
'0:39.828',-7.060
'0:39.831',-6.985
'0:39.833',-6.900
'0:39.836',-6.835
'0:39.839',-6.760
'0:39.842',-6.680
'0:39.844',-6.595
'0:39.847',-6.480
'0:39.850',-6.395
'0:39.853',-6.310
'0:39.856',-6.210
'0:39.858',-6.105
'0:39.861',-6.000
'0:39.864',-5.890
'0:39.867',-5.790
'0:39.869',-5.735
'0:39.872',-5.700
'0:39.875',-5.670
'0:39.878',-5.675
'0:39.881',-5.635
'0:39.883',-5.620
'0:39.886',-5.595
'0:39.889',-5.575
'0:39.892',-5.545
'0:39.894',-5.540
'0:39.897',-5.535
'0:39.900',-5.515
'0:39.903',-5.510
'0:39.906',-5.500
'0:39.908',-5.510
'0:39.911',-5.485
'0:39.914',-5.465
'0:39.917',-5.445
'0:39.919',-5.420
'0:39.922',-5.400
'0:39.925',-5.405
'0:39.928',-5.395
'0:39.931',-5.400
'0:39.933',-5.390
'0:39.936',-5.375
'0:39.939',-5.365
'0:39.942',-5.360
'0:39.944',-5.345
'0:39.947',-5.305
'0:39.950',-5.285
'0:39.953',-5.260
'0:39.956',-5.240
'0:39.958',-5.230
'0:39.961',-5.215
'0:39.964',-5.190
'0:39.967',-5.210
'0:39.969',-5.180
'0:39.972',-5.205
'0:39.975',-5.190
'0:39.978',-5.200
'0:39.981',-5.195
'0:39.983',-5.200
'0:39.986',-5.165
'0:39.989',-5.145
'0:39.992',-5.135
'0:39.994',-5.095
'0:39.997',-5.090
'0:40.000',-5.075
'0:40.003',-5.065
'0:40.006',-5.050
'0:40.008',-5.045
'0:40.011',-4.995
'0:40.014',-4.945
'0:40.017',-4.915
'0:40.019',-4.895
'0:40.022',-4.860
'0:40.025',-4.825
'0:40.028',-4.825
'0:40.031',-4.795
'0:40.033',-4.775
'0:40.036',-4.790
'0:40.039',-4.770
'0:40.042',-4.750
'0:40.044',-4.765
'0:40.047',-4.765
'0:40.050',-4.740
'0:40.053',-4.740
'0:40.056',-4.705
'0:40.058',-4.740
'0:40.061',-4.760
'0:40.064',-4.785
'0:40.067',-4.805
'0:40.069',-4.830
'0:40.072',-4.840
'0:40.075',-4.890
'0:40.078',-4.905
'0:40.081',-4.940
'0:40.083',-4.940
'0:40.086',-4.975
'0:40.089',-4.975
'0:40.092',-5.020
'0:40.094',-5.055
'0:40.097',-5.095
'0:40.100',-5.120
'0:40.103',-5.160
'0:40.106',-5.210
'0:40.108',-5.245
'0:40.111',-5.295
'0:40.114',-5.310
'0:40.117',-5.360
'0:40.119',-5.395
'0:40.122',-5.400
'0:40.125',-5.450
'0:40.128',-5.495
'0:40.131',-5.510
'0:40.133',-5.560
'0:40.136',-5.590
'0:40.139',-5.625
'0:40.142',-5.655
'0:40.144',-5.655
'0:40.147',-5.665
'0:40.150',-5.650
'0:40.153',-5.655
'0:40.156',-5.660
'0:40.158',-5.665
'0:40.161',-5.690
'0:40.164',-5.695
'0:40.167',-5.705
'0:40.169',-5.715
'0:40.172',-5.710
'0:40.175',-5.720
'0:40.178',-5.715
'0:40.181',-5.715
'0:40.183',-5.710
'0:40.186',-5.700
'0:40.189',-5.685
'0:40.192',-5.705
'0:40.194',-5.690
'0:40.197',-5.700
'0:40.200',-5.710
'0:40.203',-5.705
'0:40.206',-5.695
'0:40.208',-5.700
'0:40.211',-5.705
'0:40.214',-5.685
'0:40.217',-5.670
'0:40.219',-5.650
'0:40.222',-5.635
'0:40.225',-5.655
'0:40.228',-5.660
'0:40.231',-5.665
'0:40.233',-5.670
'0:40.236',-5.690
'0:40.239',-5.690
'0:40.242',-5.700
'0:40.244',-5.685
'0:40.247',-5.685
'0:40.250',-5.690
'0:40.253',-5.690
'0:40.256',-5.670
'0:40.258',-5.675
'0:40.261',-5.670
'0:40.264',-5.690
'0:40.267',-5.685
'0:40.269',-5.710
'0:40.272',-5.700
'0:40.275',-5.705
'0:40.278',-5.690
'0:40.281',-5.695
'0:40.283',-5.685
'0:40.286',-5.675
'0:40.289',-5.665
'0:40.292',-5.675
'0:40.294',-5.680
'0:40.297',-5.695
'0:40.300',-5.690
'0:40.303',-5.705
'0:40.306',-5.720
'0:40.308',-5.715
'0:40.311',-5.725
'0:40.314',-5.700
'0:40.317',-5.700
'0:40.319',-5.700
'0:40.322',-5.690
'0:40.325',-5.700
'0:40.328',-5.700
'0:40.331',-5.705
'0:40.333',-5.710
'0:40.336',-5.730
'0:40.339',-5.735
'0:40.342',-5.715
'0:40.344',-5.720
'0:40.347',-5.725
'0:40.350',-5.720
'0:40.353',-5.715
'0:40.356',-5.700
'0:40.358',-5.710
'0:40.361',-5.705
'0:40.364',-5.710
'0:40.367',-5.720
'0:40.369',-5.745
'0:40.372',-5.745
'0:40.375',-5.745
'0:40.378',-5.740
'0:40.381',-5.740
'0:40.383',-5.730
'0:40.386',-5.735
'0:40.389',-5.725
'0:40.392',-5.720
'0:40.394',-5.725
'0:40.397',-5.740
'0:40.400',-5.720
'0:40.403',-5.725
'0:40.406',-5.735
'0:40.408',-5.740
'0:40.411',-5.745
'0:40.414',-5.735
'0:40.417',-5.720
'0:40.419',-5.725
'0:40.422',-5.700
'0:40.425',-5.715
'0:40.428',-5.725
'0:40.431',-5.725
'0:40.433',-5.740
'0:40.436',-5.750
'0:40.439',-5.760
'0:40.442',-5.755
'0:40.444',-5.765
'0:40.447',-5.735
'0:40.450',-5.740
'0:40.453',-5.730
'0:40.456',-5.700
'0:40.458',-5.715
'0:40.461',-5.730
'0:40.464',-5.720
'0:40.467',-5.740
'0:40.469',-5.735
'0:40.472',-5.745
'0:40.475',-5.740
'0:40.478',-5.750
'0:40.481',-5.750
'0:40.483',-5.730
'0:40.486',-5.715
'0:40.489',-5.715
'0:40.492',-5.715
'0:40.494',-5.720
'0:40.497',-5.745
'0:40.500',-5.750
'0:40.503',-5.760
'0:40.506',-5.755
'0:40.508',-5.750
'0:40.511',-5.765
'0:40.514',-5.760
'0:40.517',-5.730
'0:40.519',-5.735
'0:40.522',-5.710
'0:40.525',-5.720
'0:40.528',-5.730
'0:40.531',-5.720
'0:40.533',-5.740
'0:40.536',-5.745
'0:40.539',-5.745
'0:40.542',-5.750
'0:40.544',-5.760
'0:40.547',-5.735
'0:40.550',-5.735
'0:40.553',-5.705
'0:40.556',-5.700
'0:40.558',-5.720
'0:40.561',-5.715
'0:40.564',-5.740
'0:40.567',-5.745
'0:40.569',-5.755
'0:40.572',-5.760
'0:40.575',-5.755
'0:40.578',-5.765
'0:40.581',-5.755
'0:40.583',-5.745
'0:40.586',-5.710
'0:40.589',-5.710
'0:40.592',-5.705
'0:40.594',-5.705
'0:40.597',-5.725
'0:40.600',-5.725
'0:40.603',-5.745
'0:40.606',-5.750
'0:40.608',-5.760
'0:40.611',-5.730
'0:40.614',-5.740
'0:40.617',-5.730
'0:40.619',-5.725
'0:40.622',-5.715
'0:40.625',-5.720
'0:40.628',-5.720
'0:40.631',-5.730
'0:40.633',-5.750
'0:40.636',-5.750
'0:40.639',-5.760
'0:40.642',-5.755
'0:40.644',-5.760
'0:40.647',-5.745
'0:40.650',-5.720
'0:40.653',-5.715
'0:40.656',-5.705
'0:40.658',-5.695
'0:40.661',-5.700
'0:40.664',-5.710
'0:40.667',-5.710
'0:40.669',-5.740
'0:40.672',-5.725
'0:40.675',-5.735
'0:40.678',-5.740
'0:40.681',-5.725
