'Elapsed time','V1'
'0:27.975',-5.635
'0:27.978',-5.620
'0:27.981',-5.640
'0:27.983',-5.625
'0:27.986',-5.610
'0:27.989',-5.595
'0:27.992',-5.610
'0:27.994',-5.605
'0:27.997',-5.605
'0:28.000',-5.635
'0:28.003',-5.635
'0:28.006',-5.650
'0:28.008',-5.650
'0:28.011',-5.640
'0:28.014',-5.660
'0:28.017',-5.645
'0:28.019',-5.640
'0:28.022',-5.650
'0:28.025',-5.640
'0:28.028',-5.660
'0:28.031',-5.670
'0:28.033',-5.675
'0:28.036',-5.705
'0:28.039',-5.710
'0:28.042',-5.705
'0:28.044',-5.695
'0:28.047',-5.690
'0:28.050',-5.655
'0:28.053',-5.630
'0:28.056',-5.620
'0:28.058',-5.595
'0:28.061',-5.560
'0:28.064',-5.555
'0:28.067',-5.555
'0:28.069',-5.585
'0:28.072',-5.615
'0:28.075',-5.625
'0:28.078',-5.640
'0:28.081',-5.615
'0:28.083',-5.600
'0:28.086',-5.540
'0:28.089',-5.515
'0:28.092',-5.470
'0:28.094',-5.435
'0:28.097',-5.440
'0:28.100',-5.465
'0:28.103',-5.500
'0:28.106',-5.565
'0:28.108',-5.610
'0:28.111',-5.630
'0:28.114',-5.635
'0:28.117',-5.630
'0:28.119',-5.615
'0:28.122',-5.610
'0:28.125',-5.590
'0:28.128',-5.585
'0:28.131',-5.590
'0:28.133',-5.610
'0:28.136',-5.655
'0:28.139',-5.670
'0:28.142',-5.685
'0:28.144',-5.680
'0:28.147',-5.695
'0:28.150',-5.675
'0:28.153',-5.665
'0:28.156',-5.645
'0:28.158',-5.650
'0:28.161',-5.640
'0:28.164',-5.655
'0:28.167',-5.655
'0:28.169',-5.680
'0:28.172',-5.675
'0:28.175',-5.695
'0:28.178',-5.685
'0:28.181',-5.685
'0:28.183',-5.685
'0:28.186',-5.665
'0:28.189',-5.670
'0:28.192',-5.660
'0:28.194',-5.675
'0:28.197',-5.650
'0:28.200',-5.675
'0:28.203',-5.685
'0:28.206',-5.705
'0:28.208',-5.710
'0:28.211',-5.725
'0:28.214',-5.730
'0:28.217',-5.735
'0:28.219',-5.720
'0:28.222',-5.735
'0:28.225',-5.780
'0:28.228',-5.845
'0:28.231',-5.945
'0:28.233',-6.070
'0:28.236',-6.220
'0:28.239',-6.375
'0:28.242',-6.550
'0:28.244',-6.705
'0:28.247',-6.805
'0:28.250',-6.845
'0:28.253',-6.820
'0:28.256',-6.725
'0:28.258',-6.595
'0:28.261',-6.460
'0:28.264',-6.340
'0:28.267',-6.160
'0:28.269',-5.925
'0:28.272',-5.600
'0:28.275',-5.215
'0:28.278',-4.870
'0:28.281',-4.635
'0:28.283',-4.570
'0:28.286',-4.680
'0:28.289',-4.900
'0:28.292',-5.160
'0:28.294',-5.360
'0:28.297',-5.505
'0:28.300',-5.590
'0:28.303',-5.640
'0:28.306',-5.695
'0:28.308',-5.765
'0:28.311',-5.800
'0:28.314',-5.845
'0:28.317',-5.855
'0:28.319',-5.865
'0:28.322',-5.835
'0:28.325',-5.820
'0:28.328',-5.815
'0:28.331',-5.835
'0:28.333',-5.855
'0:28.336',-5.910
'0:28.339',-5.920
'0:28.342',-5.935
'0:28.344',-5.950
'0:28.347',-5.940
'0:28.350',-5.875
'0:28.353',-5.805
'0:28.356',-5.750
'0:28.358',-5.675
'0:28.361',-5.635
'0:28.364',-5.605
'0:28.367',-5.590
'0:28.369',-5.590
'0:28.372',-5.605
'0:28.375',-5.615
'0:28.378',-5.605
'0:28.381',-5.615
'0:28.383',-5.595
'0:28.386',-5.585
'0:28.389',-5.580
'0:28.392',-5.560
'0:28.394',-5.580
'0:28.397',-5.595
'0:28.400',-5.580
'0:28.403',-5.605
'0:28.406',-5.610
'0:28.408',-5.625
'0:28.411',-5.650
'0:28.414',-5.655
'0:28.417',-5.650
'0:28.419',-5.650
'0:28.422',-5.650
'0:28.425',-5.665
'0:28.428',-5.665
'0:28.431',-5.695
'0:28.433',-5.705
'0:28.436',-5.735
'0:28.439',-5.750
'0:28.442',-5.765
'0:28.444',-5.780
'0:28.447',-5.785
'0:28.450',-5.795
'0:28.453',-5.800
'0:28.456',-5.810
'0:28.458',-5.825
'0:28.461',-5.845
'0:28.464',-5.860
'0:28.467',-5.885
'0:28.469',-5.910
'0:28.472',-5.940
'0:28.475',-5.950
'0:28.478',-5.965
'0:28.481',-5.970
'0:28.483',-5.975
'0:28.486',-6.000
'0:28.489',-5.995
'0:28.492',-6.000
'0:28.494',-5.995
'0:28.497',-6.010
'0:28.500',-6.030
'0:28.503',-6.040
'0:28.506',-6.065
'0:28.508',-6.075
'0:28.511',-6.095
'0:28.514',-6.080
'0:28.517',-6.080
'0:28.519',-6.070
'0:28.522',-6.060
'0:28.525',-6.055
'0:28.528',-6.070
'0:28.531',-6.070
'0:28.533',-6.070
'0:28.536',-6.080
'0:28.539',-6.080
'0:28.542',-6.090
'0:28.544',-6.090
'0:28.547',-6.070
'0:28.550',-6.050
'0:28.553',-6.030
'0:28.556',-6.000
'0:28.558',-5.970
'0:28.561',-5.945
'0:28.564',-5.960
'0:28.567',-5.935
'0:28.569',-5.950
'0:28.572',-5.955
'0:28.575',-5.925
'0:28.578',-5.925
'0:28.581',-5.905
'0:28.583',-5.870
'0:28.586',-5.850
'0:28.589',-5.825
'0:28.592',-5.815
'0:28.594',-5.790
'0:28.597',-5.795
'0:28.600',-5.785
'0:28.603',-5.800
'0:28.606',-5.805
'0:28.608',-5.795
'0:28.611',-5.780
'0:28.614',-5.775
'0:28.617',-5.760
'0:28.619',-5.750
'0:28.622',-5.730
'0:28.625',-5.720
'0:28.628',-5.710
'0:28.631',-5.710
'0:28.633',-5.720
'0:28.636',-5.725
'0:28.639',-5.725
'0:28.642',-5.725
'0:28.644',-5.730
'0:28.647',-5.715
'0:28.650',-5.690
'0:28.653',-5.690
'0:28.656',-5.680
'0:28.658',-5.670
'0:28.661',-5.670
'0:28.664',-5.685
'0:28.667',-5.700
'0:28.669',-5.705
'0:28.672',-5.710
'0:28.675',-5.740
'0:28.678',-5.720
'0:28.681',-5.710
'0:28.683',-5.710
'0:28.686',-5.690
'0:28.689',-5.685
'0:28.692',-5.680
'0:28.694',-5.695
'0:28.697',-5.690
'0:28.700',-5.695
'0:28.703',-5.715
'0:28.706',-5.730
'0:28.708',-5.720
'0:28.711',-5.715
'0:28.714',-5.725
'0:28.717',-5.715
'0:28.719',-5.705
'0:28.722',-5.705
'0:28.725',-5.695
'0:28.728',-5.700
'0:28.731',-5.695
'0:28.733',-5.715
'0:28.736',-5.725
'0:28.739',-5.740
'0:28.742',-5.745
'0:28.744',-5.760
'0:28.747',-5.750
'0:28.750',-5.745
'0:28.753',-5.720
'0:28.756',-5.695
'0:28.758',-5.710
'0:28.761',-5.710
'0:28.764',-5.730
'0:28.767',-5.725
'0:28.769',-5.730
'0:28.772',-5.755
'0:28.775',-5.750
'0:28.778',-5.765
'0:28.781',-5.760
'0:28.783',-5.735
'0:28.786',-5.725
'0:28.789',-5.725
'0:28.792',-5.725
'0:28.794',-5.705
'0:28.797',-5.715
'0:28.800',-5.720
'0:28.803',-5.740
'0:28.806',-5.740
'0:28.808',-5.755
'0:28.811',-5.740
'0:28.814',-5.750
'0:28.817',-5.745
'0:28.819',-5.715
'0:28.822',-5.710
'0:28.825',-5.705
'0:28.828',-5.705
'0:28.831',-5.700
'0:28.833',-5.720
'0:28.836',-5.730
'0:28.839',-5.735
'0:28.842',-5.740
'0:28.844',-5.725
'0:28.847',-5.740
'0:28.850',-5.710
'0:28.853',-5.710
'0:28.856',-5.690
'0:28.858',-5.680
'0:28.861',-5.690
'0:28.864',-5.675
'0:28.867',-5.695
'0:28.869',-5.710
'0:28.872',-5.720
'0:28.875',-5.750
'0:28.878',-5.745
'0:28.881',-5.745
'0:28.883',-5.760
'0:28.886',-5.745
'0:28.889',-5.745
'0:28.892',-5.725
'0:28.894',-5.735
'0:28.897',-5.725
'0:28.900',-5.730
'0:28.903',-5.710
'0:28.906',-5.695
'0:28.908',-5.660
'0:28.911',-5.665
'0:28.914',-5.635
'0:28.917',-5.640
'0:28.919',-5.645
'0:28.922',-5.650
'0:28.925',-5.650
'0:28.928',-5.645
'0:28.931',-5.625
'0:28.933',-5.595
'0:28.936',-5.580
'0:28.939',-5.560
'0:28.942',-5.555
'0:28.944',-5.555
'0:28.947',-5.565
'0:28.950',-5.590
'0:28.953',-5.625
'0:28.956',-5.635
'0:28.958',-5.665
'0:28.961',-5.655
'0:28.964',-5.670
'0:28.967',-5.675
'0:28.969',-5.680
'0:28.972',-5.690
'0:28.975',-5.710
'0:28.978',-5.710
'0:28.981',-5.705
'0:28.983',-5.715
'0:28.986',-5.695
'0:28.989',-5.695
'0:28.992',-5.695
'0:28.994',-5.665
'0:28.997',-5.690
'0:29.000',-5.680
'0:29.003',-5.705
'0:29.006',-5.705
'0:29.008',-5.745
'0:29.011',-5.740
'0:29.014',-5.740
'0:29.017',-5.725
'0:29.019',-5.715
'0:29.022',-5.720
'0:29.025',-5.705
'0:29.028',-5.705
'0:29.031',-5.705
'0:29.033',-5.710
'0:29.036',-5.720
'0:29.039',-5.725
'0:29.042',-5.745
'0:29.044',-5.760
'0:29.047',-5.735
'0:29.050',-5.750
'0:29.053',-5.720
'0:29.056',-5.730
'0:29.058',-5.730
'0:29.061',-5.765
'0:29.064',-5.795
'0:29.067',-5.850
'0:29.069',-5.925
'0:29.072',-6.020
'0:29.075',-6.140
'0:29.078',-6.300
'0:29.081',-6.460
'0:29.083',-6.650
'0:29.086',-6.840
'0:29.089',-6.950
'0:29.092',-6.985
'0:29.094',-6.925
'0:29.097',-6.795
'0:29.100',-6.635
'0:29.103',-6.475
'0:29.106',-6.240
'0:29.108',-5.950
'0:29.111',-5.525
'0:29.114',-5.095
'0:29.117',-4.765
'0:29.119',-4.615
'0:29.122',-4.655
'0:29.125',-4.870
'0:29.128',-5.120
'0:29.131',-5.370
'0:29.133',-5.535
'0:29.136',-5.625
'0:29.139',-5.700
'0:29.142',-5.735
'0:29.144',-5.800
'0:29.147',-5.835
'0:29.150',-5.875
'0:29.153',-5.875
'0:29.156',-5.885
'0:29.158',-5.880
'0:29.161',-5.860
'0:29.164',-5.855
'0:29.167',-5.860
'0:29.169',-5.880
'0:29.172',-5.930
'0:29.175',-5.950
'0:29.178',-5.975
'0:29.181',-5.965
'0:29.183',-5.915
'0:29.186',-5.860
'0:29.189',-5.785
'0:29.192',-5.725
'0:29.194',-5.665
'0:29.197',-5.635
'0:29.200',-5.635
'0:29.203',-5.620
'0:29.206',-5.640
'0:29.208',-5.660
'0:29.211',-5.655
'0:29.214',-5.640
'0:29.217',-5.615
'0:29.219',-5.605
'0:29.222',-5.585
'0:29.225',-5.590
'0:29.228',-5.600
'0:29.231',-5.610
'0:29.233',-5.620
'0:29.236',-5.635
'0:29.239',-5.640
'0:29.242',-5.660
'0:29.244',-5.670
'0:29.247',-5.680
'0:29.250',-5.670
'0:29.253',-5.655
'0:29.256',-5.655
'0:29.258',-5.665
'0:29.261',-5.665
'0:29.264',-5.675
'0:29.267',-5.715
'0:29.269',-5.730
'0:29.272',-5.750
'0:29.275',-5.780
'0:29.278',-5.800
'0:29.281',-5.815
'0:29.283',-5.810
'0:29.286',-5.820
'0:29.289',-5.840
'0:29.292',-5.825
'0:29.294',-5.850
'0:29.297',-5.855
'0:29.300',-5.890
'0:29.303',-5.910
'0:29.306',-5.925
'0:29.308',-5.950
'0:29.311',-5.960
'0:29.314',-5.960
'0:29.317',-5.980
'0:29.319',-5.975
'0:29.322',-5.995
'0:29.325',-5.990
'0:29.328',-5.990
'0:29.331',-6.010
'0:29.333',-6.025
'0:29.336',-6.030
'0:29.339',-6.045
'0:29.342',-6.060
'0:29.344',-6.080
'0:29.347',-6.075
'0:29.350',-6.085
'0:29.353',-6.070
'0:29.356',-6.060
'0:29.358',-6.070
'0:29.361',-6.050
'0:29.364',-6.040
'0:29.367',-6.050
'0:29.369',-6.040
'0:29.372',-6.040
'0:29.375',-6.055
'0:29.378',-6.045
'0:29.381',-6.030
'0:29.383',-6.020
'0:29.386',-6.005
'0:29.389',-5.970
'0:29.392',-5.955
'0:29.394',-5.950
'0:29.397',-5.925
'0:29.400',-5.910
'0:29.403',-5.915
'0:29.406',-5.900
'0:29.408',-5.895
'0:29.411',-5.890
'0:29.414',-5.875
'0:29.417',-5.850
'0:29.419',-5.815
'0:29.422',-5.795
'0:29.425',-5.770
'0:29.428',-5.745
'0:29.431',-5.745
'0:29.433',-5.735
'0:29.436',-5.745
'0:29.439',-5.760
'0:29.442',-5.750
'0:29.444',-5.735
'0:29.447',-5.705
'0:29.450',-5.695
'0:29.453',-5.665
'0:29.456',-5.645
'0:29.458',-5.625
'0:29.461',-5.610
'0:29.464',-5.630
'0:29.467',-5.630
'0:29.469',-5.645
'0:29.472',-5.665
'0:29.475',-5.655
'0:29.478',-5.660
'0:29.481',-5.650
'0:29.483',-5.645
'0:29.486',-5.635
'0:29.489',-5.630
'0:29.492',-5.610
'0:29.494',-5.625
'0:29.497',-5.630
'0:29.500',-5.645
'0:29.503',-5.660
'0:29.506',-5.680
'0:29.508',-5.685
'0:29.511',-5.655
'0:29.514',-5.655
'0:29.517',-5.650
'0:29.519',-5.640
'0:29.522',-5.655
'0:29.525',-5.640
'0:29.528',-5.645
'0:29.531',-5.655
'0:29.533',-5.670
'0:29.536',-5.685
'0:29.539',-5.685
'0:29.542',-5.695
'0:29.544',-5.700
'0:29.547',-5.695
'0:29.550',-5.685
'0:29.553',-5.675
'0:29.556',-5.655
'0:29.558',-5.640
'0:29.561',-5.615
'0:29.564',-5.640
'0:29.567',-5.645
'0:29.569',-5.665
'0:29.572',-5.680
'0:29.575',-5.700
'0:29.578',-5.700
'0:29.581',-5.710
'0:29.583',-5.710
'0:29.586',-5.695
'0:29.589',-5.670
'0:29.592',-5.650
'0:29.594',-5.630
'0:29.597',-5.630
'0:29.600',-5.645
'0:29.603',-5.640
'0:29.606',-5.650
'0:29.608',-5.660
'0:29.611',-5.670
'0:29.614',-5.655
'0:29.617',-5.665
'0:29.619',-5.640
'0:29.622',-5.630
'0:29.625',-5.635
'0:29.628',-5.640
'0:29.631',-5.615
'0:29.633',-5.635
'0:29.636',-5.650
'0:29.639',-5.645
'0:29.642',-5.660
'0:29.644',-5.660
'0:29.647',-5.675
'0:29.650',-5.655
'0:29.653',-5.645
'0:29.656',-5.630
'0:29.658',-5.610
'0:29.661',-5.615
'0:29.664',-5.625
'0:29.667',-5.650
'0:29.669',-5.665
'0:29.672',-5.680
'0:29.675',-5.685
'0:29.678',-5.660
'0:29.681',-5.660
'0:29.683',-5.645
'0:29.686',-5.635
'0:29.689',-5.615
'0:29.692',-5.625
'0:29.694',-5.625
'0:29.697',-5.615
'0:29.700',-5.620
'0:29.703',-5.630
'0:29.706',-5.645
'0:29.708',-5.655
'0:29.711',-5.650
'0:29.714',-5.660
'0:29.717',-5.655
'0:29.719',-5.670
'0:29.722',-5.675
'0:29.725',-5.665
'0:29.728',-5.690
'0:29.731',-5.685
'0:29.733',-5.670
'0:29.736',-5.670
'0:29.739',-5.665
'0:29.742',-5.650
'0:29.744',-5.655
'0:29.747',-5.645
'0:29.750',-5.625
'0:29.753',-5.605
'0:29.756',-5.570
'0:29.758',-5.540
'0:29.761',-5.540
'0:29.764',-5.550
'0:29.767',-5.575
'0:29.769',-5.575
'0:29.772',-5.605
'0:29.775',-5.615
'0:29.778',-5.585
'0:29.781',-5.575
'0:29.783',-5.530
'0:29.786',-5.490
'0:29.789',-5.465
'0:29.792',-5.440
'0:29.794',-5.430
'0:29.797',-5.430
'0:29.800',-5.465
'0:29.803',-5.505
'0:29.806',-5.545
'0:29.808',-5.570
'0:29.811',-5.605
'0:29.814',-5.595
'0:29.817',-5.615
'0:29.819',-5.595
'0:29.822',-5.570
'0:29.825',-5.585
'0:29.828',-5.575
'0:29.831',-5.600
'0:29.833',-5.605
'0:29.836',-5.625
'0:29.839',-5.620
'0:29.842',-5.635
'0:29.844',-5.645
'0:29.847',-5.645
'0:29.850',-5.655
'0:29.853',-5.640
'0:29.856',-5.620
'0:29.858',-5.600
'0:29.861',-5.600
'0:29.864',-5.600
'0:29.867',-5.605
'0:29.869',-5.645
'0:29.872',-5.645
'0:29.875',-5.660
'0:29.878',-5.645
'0:29.881',-5.655
'0:29.883',-5.650
'0:29.886',-5.645
'0:29.889',-5.620
'0:29.892',-5.620
'0:29.894',-5.625
'0:29.897',-5.630
'0:29.900',-5.630
'0:29.903',-5.640
'0:29.906',-5.660
'0:29.908',-5.670
'0:29.911',-5.660
'0:29.914',-5.675
'0:29.917',-5.690
'0:29.919',-5.705
'0:29.922',-5.735
'0:29.925',-5.795
'0:29.928',-5.880
'0:29.931',-5.995
'0:29.933',-6.175
'0:29.936',-6.310
'0:29.939',-6.470
'0:29.942',-6.620
'0:29.944',-6.720
'0:29.947',-6.775
'0:29.950',-6.710
'0:29.953',-6.615
'0:29.956',-6.500
'0:29.958',-6.365
'0:29.961',-6.255
'0:29.964',-6.115
'0:29.967',-5.910
'0:29.969',-5.630
'0:29.972',-5.270
'0:29.975',-4.900
'0:29.978',-4.610
'0:29.981',-4.470
'0:29.983',-4.530
'0:29.986',-4.740
'0:29.989',-5.030
'0:29.992',-5.285
'0:29.994',-5.455
'0:29.997',-5.565
'0:30.000',-5.635
'0:30.003',-5.700
'0:30.006',-5.750
'0:30.008',-5.770
'0:30.011',-5.825
'0:30.014',-5.835
'0:30.017',-5.845
'0:30.019',-5.830
'0:30.022',-5.810
'0:30.025',-5.795
'0:30.028',-5.805
'0:30.031',-5.835
'0:30.033',-5.865
'0:30.036',-5.885
'0:30.039',-5.915
'0:30.042',-5.920
'0:30.044',-5.905
'0:30.047',-5.840
'0:30.050',-5.745
'0:30.053',-5.675
'0:30.056',-5.605
'0:30.058',-5.555
'0:30.061',-5.535
'0:30.064',-5.515
'0:30.067',-5.505
'0:30.069',-5.520
'0:30.072',-5.545
'0:30.075',-5.560
'0:30.078',-5.565
'0:30.081',-5.555
'0:30.083',-5.550
'0:30.086',-5.535
'0:30.089',-5.515
'0:30.092',-5.530
'0:30.094',-5.520
'0:30.097',-5.535
'0:30.100',-5.540
'0:30.103',-5.570
'0:30.106',-5.595
'0:30.108',-5.620
'0:30.111',-5.655
'0:30.114',-5.660
'0:30.117',-5.665
'0:30.119',-5.680
'0:30.122',-5.690
'0:30.125',-5.705
'0:30.128',-5.720
'0:30.131',-5.750
'0:30.133',-5.775
'0:30.136',-5.790
'0:30.139',-5.815
'0:30.142',-5.845
'0:30.144',-5.870
'0:30.147',-5.870
'0:30.150',-5.880
'0:30.153',-5.885
'0:30.156',-5.880
'0:30.158',-5.880
'0:30.161',-5.900
'0:30.164',-5.900
'0:30.167',-5.925
'0:30.169',-5.950
'0:30.172',-5.990
'0:30.175',-6.025
'0:30.178',-6.005
'0:30.181',-6.025
'0:30.183',-6.025
'0:30.186',-6.035
'0:30.189',-6.030
'0:30.192',-6.030
'0:30.194',-6.040
'0:30.197',-6.040
'0:30.200',-6.055
'0:30.203',-6.075
'0:30.206',-6.075
'0:30.208',-6.075
'0:30.211',-6.075
'0:30.214',-6.085
'0:30.217',-6.085
'0:30.219',-6.085
'0:30.222',-6.060
'0:30.225',-6.045
'0:30.228',-6.035
'0:30.231',-6.040
'0:30.233',-6.020
'0:30.236',-6.025
'0:30.239',-6.035
'0:30.242',-6.025
'0:30.244',-5.990
'0:30.247',-5.995
'0:30.250',-5.970
'0:30.253',-5.940
'0:30.256',-5.915
'0:30.258',-5.895
'0:30.261',-5.885
'0:30.264',-5.865
'0:30.267',-5.835
'0:30.269',-5.840
'0:30.272',-5.835
'0:30.275',-5.825
'0:30.278',-5.815
'0:30.281',-5.810
'0:30.283',-5.790
'0:30.286',-5.755
'0:30.289',-5.735
'0:30.292',-5.710
'0:30.294',-5.690
'0:30.297',-5.670
'0:30.300',-5.665
'0:30.303',-5.675
'0:30.306',-5.680
'0:30.308',-5.680
'0:30.311',-5.675
'0:30.314',-5.670
'0:30.317',-5.680
'0:30.319',-5.640
'0:30.322',-5.635
'0:30.325',-5.625
'0:30.328',-5.630
'0:30.331',-5.635
'0:30.333',-5.625
'0:30.336',-5.640
'0:30.339',-5.640
'0:30.342',-5.650
'0:30.344',-5.650
'0:30.347',-5.635
'0:30.350',-5.640
'0:30.353',-5.620
'0:30.356',-5.595
'0:30.358',-5.590
'0:30.361',-5.585
'0:30.364',-5.610
'0:30.367',-5.595
'0:30.369',-5.600
'0:30.372',-5.595
'0:30.375',-5.615
'0:30.378',-5.620
'0:30.381',-5.630
'0:30.383',-5.620
'0:30.386',-5.605
'0:30.389',-5.620
'0:30.392',-5.610
'0:30.394',-5.615
'0:30.397',-5.605
'0:30.400',-5.630
'0:30.403',-5.645
'0:30.406',-5.640
'0:30.408',-5.655
'0:30.411',-5.660
'0:30.414',-5.665
'0:30.417',-5.645
'0:30.419',-5.645
'0:30.422',-5.630
'0:30.425',-5.630
'0:30.428',-5.630
'0:30.431',-5.650
'0:30.433',-5.640
'0:30.436',-5.645
'0:30.439',-5.660
'0:30.442',-5.675
'0:30.444',-5.675
'0:30.447',-5.670
'0:30.450',-5.670
'0:30.453',-5.665
'0:30.456',-5.640
'0:30.458',-5.640
'0:30.461',-5.640
'0:30.464',-5.650
'0:30.467',-5.640
'0:30.469',-5.665
'0:30.472',-5.670
'0:30.475',-5.685
'0:30.478',-5.695
'0:30.481',-5.685
'0:30.483',-5.670
'0:30.486',-5.655
'0:30.489',-5.650
'0:30.492',-5.635
'0:30.494',-5.630
'0:30.497',-5.625
'0:30.500',-5.640
'0:30.503',-5.655
'0:30.506',-5.650
'0:30.508',-5.670
'0:30.511',-5.675
'0:30.514',-5.670
'0:30.517',-5.650
'0:30.519',-5.640
'0:30.522',-5.645
'0:30.525',-5.640
'0:30.528',-5.625
'0:30.531',-5.645
'0:30.533',-5.650
'0:30.536',-5.660
'0:30.539',-5.660
'0:30.542',-5.675
'0:30.544',-5.685
'0:30.547',-5.685
'0:30.550',-5.700
'0:30.553',-5.695
'0:30.556',-5.695
'0:30.558',-5.715
'0:30.561',-5.745
'0:30.564',-5.780
'0:30.567',-5.840
'0:30.569',-5.910
'0:30.572',-6.000
'0:30.575',-6.070
'0:30.578',-6.130
'0:30.581',-6.185
'0:30.583',-6.195
'0:30.586',-6.175
'0:30.589',-6.140
'0:30.592',-6.090
'0:30.594',-6.015
'0:30.597',-5.970
'0:30.600',-5.925
'0:30.603',-5.915
'0:30.606',-5.885
'0:30.608',-5.860
'0:30.611',-5.810
'0:30.614',-5.715
'0:30.617',-5.600
'0:30.619',-5.480
'0:30.622',-5.380
'0:30.625',-5.290
'0:30.628',-5.280
'0:30.631',-5.295
'0:30.633',-5.325
'0:30.636',-5.380
'0:30.639',-5.465
'0:30.642',-5.520
'0:30.644',-5.615
'0:30.647',-5.685
'0:30.650',-5.755
'0:30.653',-5.790
'0:30.656',-5.815
'0:30.658',-5.795
'0:30.661',-5.775
'0:30.664',-5.790
'0:30.667',-5.860
'0:30.669',-6.035
'0:30.672',-6.245
'0:30.675',-6.510
'0:30.678',-6.780
'0:30.681',-7.015
'0:30.683',-7.215
'0:30.686',-7.390
'0:30.689',-7.500
'0:30.692',-7.610
'0:30.694',-7.670
'0:30.697',-7.675
'0:30.700',-7.570
'0:30.703',-7.395
'0:30.706',-7.115
'0:30.708',-6.815
'0:30.711',-6.595
'0:30.714',-6.525
'0:30.717',-6.515
'0:30.719',-6.590
'0:30.722',-6.650
'0:30.725',-6.630
'0:30.728',-6.525
'0:30.731',-6.355
'0:30.733',-6.090
'0:30.736',-5.850
'0:30.739',-5.665
'0:30.742',-5.555
'0:30.744',-5.455
'0:30.747',-5.430
'0:30.750',-5.445
'0:30.753',-5.430
'0:30.756',-5.425
'0:30.758',-5.405
'0:30.761',-5.395
'0:30.764',-5.380
'0:30.767',-5.370
'0:30.769',-5.365
'0:30.772',-5.375
'0:30.775',-5.385
'0:30.778',-5.375
'0:30.781',-5.375
'0:30.783',-5.360
'0:30.786',-5.350
'0:30.789',-5.345
'0:30.792',-5.335
'0:30.794',-5.325
'0:30.797',-5.350
'0:30.800',-5.345
'0:30.803',-5.370
'0:30.806',-5.390
'0:30.808',-5.405
'0:30.811',-5.415
'0:30.814',-5.395
'0:30.817',-5.405
'0:30.819',-5.400
'0:30.822',-5.400
'0:30.825',-5.385
'0:30.828',-5.405
'0:30.831',-5.405
'0:30.833',-5.425
'0:30.836',-5.450
'0:30.839',-5.460
'0:30.842',-5.490
'0:30.844',-5.500
'0:30.847',-5.515
'0:30.850',-5.515
'0:30.853',-5.505
'0:30.856',-5.520
'0:30.858',-5.515
'0:30.861',-5.530
'0:30.864',-5.535
'0:30.867',-5.545
'0:30.869',-5.580
'0:30.872',-5.580
'0:30.875',-5.605
'0:30.878',-5.595
'0:30.881',-5.635
'0:30.883',-5.630
'0:30.886',-5.640
'0:30.889',-5.620
'0:30.892',-5.615
'0:30.894',-5.625
'0:30.897',-5.635
'0:30.900',-5.660
'0:30.903',-5.675
'0:30.906',-5.680
'0:30.908',-5.700
'0:30.911',-5.705
'0:30.914',-5.720
'0:30.917',-5.720
'0:30.919',-5.710
'0:30.922',-5.705
'0:30.925',-5.705
'0:30.928',-5.690
'0:30.931',-5.715
'0:30.933',-5.725
'0:30.936',-5.740
'0:30.939',-5.760
'0:30.942',-5.755
'0:30.944',-5.775
'0:30.947',-5.775
'0:30.950',-5.770
'0:30.953',-5.755
'0:30.956',-5.740
'0:30.958',-5.745
'0:30.961',-5.740
'0:30.964',-5.730
'0:30.967',-5.755
'0:30.969',-5.780
'0:30.972',-5.785
'0:30.975',-5.785
'0:30.978',-5.785
'0:30.981',-5.785
'0:30.983',-5.795
'0:30.986',-5.775
'0:30.989',-5.760
'0:30.992',-5.750
'0:30.994',-5.745
'0:30.997',-5.770
'0:31.000',-5.755
'0:31.003',-5.770
'0:31.006',-5.780
'0:31.008',-5.790
'0:31.011',-5.775
'0:31.014',-5.760
'0:31.017',-5.745
'0:31.019',-5.725
'0:31.022',-5.725
'0:31.025',-5.705
'0:31.028',-5.695
'0:31.031',-5.710
'0:31.033',-5.700
'0:31.036',-5.715
'0:31.039',-5.705
'0:31.042',-5.700
'0:31.044',-5.715
'0:31.047',-5.695
'0:31.050',-5.695
'0:31.053',-5.685
'0:31.056',-5.665
'0:31.058',-5.655
'0:31.061',-5.645
'0:31.064',-5.645
'0:31.067',-5.665
'0:31.069',-5.660
'0:31.072',-5.675
'0:31.075',-5.670
'0:31.078',-5.680
'0:31.081',-5.670
'0:31.083',-5.665
'0:31.086',-5.655
'0:31.089',-5.645
'0:31.092',-5.645
'0:31.094',-5.650
'0:31.097',-5.635
'0:31.100',-5.660
'0:31.103',-5.665
'0:31.106',-5.675
'0:31.108',-5.670
'0:31.111',-5.680
'0:31.114',-5.670
'0:31.117',-5.670
'0:31.119',-5.645
'0:31.122',-5.640
'0:31.125',-5.625
'0:31.128',-5.625
'0:31.131',-5.635
'0:31.133',-5.640
'0:31.136',-5.660
'0:31.139',-5.665
'0:31.142',-5.680
'0:31.144',-5.680
'0:31.147',-5.685
'0:31.150',-5.665
'0:31.153',-5.670
'0:31.156',-5.650
'0:31.158',-5.660
'0:31.161',-5.655
'0:31.164',-5.660
'0:31.167',-5.685
'0:31.169',-5.685
'0:31.172',-5.690
'0:31.175',-5.705
'0:31.178',-5.715
'0:31.181',-5.700
'0:31.183',-5.705
'0:31.186',-5.680
'0:31.189',-5.680
'0:31.192',-5.660
'0:31.194',-5.655
'0:31.197',-5.655
'0:31.200',-5.685
'0:31.203',-5.685
'0:31.206',-5.700
'0:31.208',-5.700
